Baker,Barista,Brewer,Butcher,Farmer,Farrier,Fisherman,Grocer,Miller,Vinter
0.0360219,0.0251853,0.108625,0.173405,0.0109739,0.0637466,0.054447,0.0204675,0.108329,0.00160217,=AVERAGE(A584:J584)
0.0235572,0.0577846,0.0969448,0.16935,0.0126169,0.0295763,0.0309045,0.00973058,0.102617,0.0116503,=AVERAGE(A585:J585)
0.00138998,0.114329,0.00648952,0.0222769,0.00960135,0.0250747,0.0134578,0.0172067,0.0372567,0.00914454,=AVERAGE(A586:J586)
0.0127985,0.0895443,0.0316806,0.0838526,0.0858661,0.0599011,0.0053196,0.00794506,0.0417995,0.0493233,=AVERAGE(A587:J587)
0.01139,0.00319219,0.0199893,0.0466759,0.14846,0.143017,0.0168834,0.0681076,0.0633702,0.0360105,=AVERAGE(A588:J588)
0.00523925,0.079473,0.00639439,0.0523785,0.0443492,0.0840898,0.0197794,0.0647725,0.0955763,0.0291829,=AVERAGE(A589:J589)
0.0199804,0.0864238,0.106718,0.0444691,0.0326416,0.0460854,0.00122809,0.000579119,0.0384956,0.139415,=AVERAGE(A590:J590)
0.0146036,0.13084,0.0322092,0.0421593,0.000719309,0.010355,0.0158565,0.0435722,0.0593872,0.0556944,=AVERAGE(A591:J591)
0.0220232,0.0241179,0.0527439,0.0101683,0.0311313,0.0154641,0.0225053,0.0124216,0.0357041,0.00835657,=AVERAGE(A592:J592)
0.0526562,0.0350463,0.0582838,0.00790358,0.0342875,0.0277545,0.0357256,0.038497,0.0503082,0.0174584,=AVERAGE(A593:J593)
0.0554535,0.0830889,0.0565969,0.000591993,0.0159574,0.00721884,0.105653,0.0881382,0.00551701,0.0375612,=AVERAGE(A594:J594)
0.0826135,0.163343,0.0289471,0.0142584,0.0122914,0.0416551,0.125338,0.10813,0.0190094,0.0957436,=AVERAGE(A595:J595)
0.0494251,0.187641,0.00228286,0.0955725,0.060075,0.0325561,0.0530359,0.0401504,0.0220199,0.030164,=AVERAGE(A596:J596)
0.00676131,0.0617409,0.00127006,0.122531,0.0383482,0.0377173,0.0745015,0.192617,0.078611,0.104529,=AVERAGE(A597:J597)
0.0225608,0.0633381,0.0207031,0.0763777,0.190876,0.0188463,0.0221965,0.0681485,0.0262918,0.15544,=AVERAGE(A598:J598)
0.0265369,0.0160403,0.0241201,0.0592802,0.180237,0.00950742,0.073668,0.102237,0.0548091,0.0771222,=AVERAGE(A599:J599)
0.0190048,0.0500741,0.0111773,0.0446992,0.0514439,0.00276828,0.0600405,0.116147,0.0094502,0.0198381,=AVERAGE(A600:J600)
0.0407517,0.0146372,0.0242395,0.119961,0.0578611,0.0524761,0.0895709,0.00259924,0.0155129,0.0546524,=AVERAGE(A601:J601)
0.0149662,0.00863051,0.024173,0.0608621,0.0550259,0.00396776,0.019341,0.0249031,0.0134279,0.0571392,=AVERAGE(A602:J602)
0.0377986,0.0343463,0.0421729,0.0451815,0.0255594,0.0957068,0.0481219,0.0101323,0.0441311,0.148565,=AVERAGE(A603:J603)
0.0626785,0.0834541,0.00220442,0.0180392,0.079967,0.025393,0.205353,0.0406895,0.00879681,0.204321,=AVERAGE(A604:J604)
0.00467801,0.0103197,0.0255485,0.0154696,0.00911856,0.028379,0.200027,0.0285883,0.0764557,0.125351,=AVERAGE(A605:J605)
0.0105968,0.0786811,0.0115173,0.0470977,0.0241735,0.028017,0.0223165,0.0446379,0.0154964,0.000977278,=AVERAGE(A606:J606)
0.0438583,0.011337,0.0128202,0.00571609,0.0794667,0.0197244,0.0149477,0.0325065,0.049357,0.0455089,=AVERAGE(A607:J607)
0.0799635,0.0232766,0.000953436,0.0408657,0.136075,0.0330424,0.155345,0.200631,0.0200568,0.091671,=AVERAGE(A608:J608)
0.0706836,0.0445888,0.0125115,0.0418358,0.110631,0.0024786,0.158596,0.137178,0.0589563,0.133079,=AVERAGE(A609:J609)
0.000732899,0.00344753,0.00167084,0.0820036,0.032984,0.0042963,0.014502,0.00467348,0.0263197,0.031482,=AVERAGE(A610:J610)
0.0236189,0.00778341,0.040132,0.157127,0.0497236,0.0384278,0.0235708,0.0071609,0.0788845,0.0495992,=AVERAGE(A611:J611)
0.0066874,0.0307553,0.0849009,0.171917,0.016911,0.0265489,0.048183,0.0605593,0.0775909,0.0665298,=AVERAGE(A612:J612)
0.00745058,0.0481794,0.0376287,0.0535849,0.0202765,0.00896668,0.00690055,0.0283382,0.022573,0.14211,=AVERAGE(A613:J613)
0.00336838,0.0579195,0.0519831,0.0188158,0.0155518,0.0332956,0.0735625,0.0525703,0.0400582,0.147028,=AVERAGE(A614:J614)
0.00431752,0.0244176,0.0422592,0.0118296,0.0470431,0.0171983,0.0732611,0.0213439,0.0485733,0.134933,=AVERAGE(A615:J615)
0.00230002,0.00310349,0.0153081,0.0291297,0.00439024,0.0161428,0.00247169,0.0877391,0.024118,0.0930368,=AVERAGE(A616:J616)
0.00311852,0.00058198,0.0252867,0.0401576,0.0251286,0.0116231,0.0149522,0.0700056,0.0411745,0.0544348,=AVERAGE(A617:J617)
0.0125744,0.00836611,0.0203824,0.0402198,0.00431252,0.0101068,0.00843287,0.0201004,0.0169938,0.0683465,=AVERAGE(A618:J618)
0.0259655,0.00756121,0.0919789,0.0179167,0.024734,0.0360248,0.0793839,0.019453,0.172879,0.0714749,=AVERAGE(A619:J619)
0.0156255,0.0101764,0.110394,0.0264785,0.0207071,0.0324712,0.151452,0.080207,0.192772,0.12295,=AVERAGE(A620:J620)
0.00666165,0.0499287,0.00107121,7.96318e-05,0.0150905,0.0433764,0.0931825,0.0561312,0.149846,0.0558662,=AVERAGE(A621:J621)
0.00979018,0.092019,0.0580471,0.0567543,0.0914564,0.245867,0.124025,0.00186658,0.0536161,0.0038209,=AVERAGE(A622:J622)
0.0542652,0.0775892,0.00410128,0.0543335,0.238207,0.311878,0.339979,0.064192,0.120538,0.0379062,=AVERAGE(A623:J623)
0.0712538,0.0833492,0.0158916,0.0526376,0.220845,0.17495,0.308865,0.0142071,0.16589,0.123924,=AVERAGE(A624:J624)
0.0140715,0.190091,0.0267997,0.086639,0.0340917,0.0706134,0.0985879,0.0654124,0.0374207,0.0326128,=AVERAGE(A625:J625)
0.00890064,0.0672825,0.0417583,0.0156171,0.0114577,0.0604262,0.00749445,0.0164092,0.170632,0.135763,=AVERAGE(A626:J626)
0.00845623,0.0323772,0.0207505,0.0719976,0.0473053,0.117895,0.0505843,0.0107393,0.187321,0.263399,=AVERAGE(A627:J627)
0.0319655,0.0597105,0.0308318,0.0363493,0.00310349,0.0241208,0.0024848,0.0731269,0.0778609,0.189079,=AVERAGE(A628:J628)
0.0357883,0.00277448,0.00954413,0.0259564,0.0115442,0.010035,0.0217953,0.0754008,0.00449049,0.0527658,=AVERAGE(A629:J629)
0.0775644,0.00650764,0.0394535,0.00637436,0.0180602,0.0599155,0.00502133,0.107401,0.0189126,0.00611353,=AVERAGE(A630:J630)
0.117368,0.113089,0.133408,0.0173492,0.00138068,0.0101862,0.0338225,0.0585647,0.0352969,0.00849414,=AVERAGE(A631:J631)
0.276962,0.229251,0.266912,0.0216155,0.0107195,0.0385623,0.0510428,0.215024,0.0330061,0.0963162,=AVERAGE(A632:J632)
0.14251,0.287817,0.109393,0.0576183,0.00689101,0.00405049,0.0919046,0.0259447,0.0653027,0.0401964,=AVERAGE(A633:J633)
0.0982331,0.0198836,0.134819,0.0163841,0.0195377,0.0540257,0.0638677,0.190128,0.0214388,0.0108039,=AVERAGE(A634:J634)
0.0917587,0.0818712,0.0486155,0.117122,0.0410664,0.0185328,0.0406306,0.0142878,0.00736487,0.0403798,=AVERAGE(A635:J635)
0.0219922,0.0687623,0.0428281,0.00353885,0.07197,0.0185418,0.0359921,0.179067,0.0464711,0.143109,=AVERAGE(A636:J636)
0.0138721,0.0203428,0.0185351,0.0629319,0.0756236,0.0503373,0.0207882,0.111839,0.0557189,0.135218,=AVERAGE(A637:J637)
0.107602,0.00962424,0.0180099,0.206591,0.0532932,0.0610388,0.107043,0.0714421,0.0916558,0.0106938,=AVERAGE(A638:J638)
0.276361,0.080368,0.00434113,0.184255,0.0291839,0.0297604,0.134924,0.0544063,0.0222474,0.0889751,=AVERAGE(A639:J639)
0.250115,0.087315,0.025393,0.0512411,0.0462127,0.0414176,0.101964,0.00764084,0.0217912,0.116733,=AVERAGE(A640:J640)
0.04826,0.0379572,0.00702333,0.0895199,0.0467448,0.0375378,0.0327697,0.0437789,0.0284691,0.0190899,=AVERAGE(A641:J641)
0.0209041,0.019309,0.0278163,0.0129262,0.0157523,0.013999,0.0207911,0.0166698,0.0145271,0.0298617,=AVERAGE(A642:J642)
0.0124032,0.0628813,0.0987577,0.0798684,0.0184231,0.0384123,0.0229607,0.00199556,0.0248071,0.0357165,=AVERAGE(A643:J643)
0.0318189,0.181742,0.209524,0.0722957,0.0147417,0.0157263,0.0355792,0.0329692,0.0307208,0.0839558,=AVERAGE(A644:J644)
0.0772362,0.142159,0.244228,0.0639863,0.154468,0.0295312,0.00425768,0.0206325,0.11506,0.0120094,=AVERAGE(A645:J645)
0.0953873,0.00205445,0.0871649,0.0590679,0.226385,0.0228558,0.0339754,0.136673,0.124761,0.0760074,=AVERAGE(A646:J646)
0.00625134,0.012284,0.0428245,0.0742483,0.187558,0.0125067,0.0432136,0.15234,0.0113996,0.0547309,=AVERAGE(A647:J647)
0.0787384,0.0176246,0.0367374,0.202144,0.140864,0.0363033,0.0241163,0.0179932,0.0336516,0.0133469,=AVERAGE(A648:J648)
0.0409317,0.01525,0.0579891,0.0602722,0.163862,0.0230846,0.0518208,0.0353673,0.035335,0.0613599,=AVERAGE(A649:J649)
0.00170636,0.0874267,0.0261264,0.146974,0.036597,0.102476,0.0142498,0.0130141,0.102461,0.185826,=AVERAGE(A650:J650)
0.0598884,0.109741,0.0319471,0.12318,0.0406363,0.100821,0.0359852,0.0670556,0.0902551,0.120836,=AVERAGE(A651:J651)
0.106121,0.0426807,0.0280328,0.0547037,0.0148144,0.0593786,0.0116644,0.0299983,0.0103663,0.0644272,=AVERAGE(A652:J652)
0.0657749,0.00973511,0.0658393,0.109558,0.0307715,0.0272639,0.00533342,0.124201,0.000848055,0.103508,=AVERAGE(A653:J653)
0.0564694,0.00473237,0.147735,0.111881,0.0881101,0.0485413,0.0050869,0.121052,0.00822008,0.0688847,=AVERAGE(A654:J654)
0.0325575,0.0468931,0.16448,0.0251856,0.146381,0.00635648,0.065364,0.132358,0.0833861,0.0821466,=AVERAGE(A655:J655)
0.0605278,0.0817424,0.140322,0.0340674,0.0202143,0.0152094,0.0579967,0.0977899,0.110946,0.0838412,=AVERAGE(A656:J656)
0.0335653,0.193958,0.25849,0.0267375,0.064637,0.0111179,0.00928187,0.133862,0.149037,0.0302849,=AVERAGE(A657:J657)
0.00359178,0.0865468,0.108248,0.024657,0.00435495,0.0222917,0.0419133,0.00334525,0.0194061,0.0757861,=AVERAGE(A658:J658)
0.00585127,0.0523645,0.0304821,0.0573437,0.0335577,0.0221894,0.009022,0.114544,0.0557405,0.149912,=AVERAGE(A659:J659)
0.000617743,0.00934434,0.0641203,0.0653887,0.0233898,0.0961264,0.0221746,0.085125,0.0278677,0.0618574,=AVERAGE(A660:J660)
0.0292759,0.0230324,0.0444275,0.00798869,0.012944,0.0565825,0.0276444,0.100297,0.00142062,0.00396967,=AVERAGE(A661:J661)
0.0154865,0.0231218,0.058999,0.0122044,0.0259714,0.0248551,0.015707,0.0129852,0.0675259,0.00771666,=AVERAGE(A662:J662)
0.0418668,0.00785303,0.0696139,0.0191426,0.029835,0.0222461,0.0276086,0.149825,0.117913,0.0326228,=AVERAGE(A663:J663)
0.106426,0.0081811,0.0377831,0.0298941,0.020077,0.0230637,0.0054121,0.13823,0.14491,0.0149314,=AVERAGE(A664:J664)
0.0930095,0.0356455,0.181031,0.049547,0.000892878,0.000817537,0.0607877,0.103788,0.141236,0.0517063,=AVERAGE(A665:J665)
0.00624776,0.0308764,0.153056,0.0465202,0.0107296,0.0200469,0.000724316,0.0489969,0.100866,0.0989265,=AVERAGE(A666:J666)
0.0222535,0.0389829,0.0600244,0.0357552,0.047023,0.0171494,0.0234962,0.0531349,0.0398426,0.0585154,=AVERAGE(A667:J667)
0.0141623,0.0510033,0.0181937,0.0275187,0.0158546,0.0432773,0.0284903,0.0115983,0.0581288,0.106516,=AVERAGE(A668:J668)
0.00948119,0.151767,0.0914022,0.00091362,0.0324111,0.0359516,0.0221269,0.025387,0.103013,0.124205,=AVERAGE(A669:J669)
0.00127721,0.0827848,0.104252,0.0298316,0.0180891,0.0663137,0.00456834,0.0420649,0.0400266,0.0521708,=AVERAGE(A670:J670)
0.0079987,0.0189409,0.0304868,0.0427852,0.0120246,0.011245,0.103628,0.0561733,0.0278082,0.00205374,=AVERAGE(A671:J671)
0.0135779,0.00704336,0.0257068,0.105364,0.0057683,0.0136023,0.133864,0.126595,0.0143219,0.125393,=AVERAGE(A672:J672)
0.0230489,0.00417662,0.0374298,0.13402,0.0453994,0.0288696,0.193477,0.00416064,0.00520623,0.0744963,=AVERAGE(A673:J673)
0.0252922,0.0212185,0.0943546,0.0471289,0.145614,0.00173402,0.140578,0.139127,0.0544225,0.00541353,=AVERAGE(A674:J674)
0.0428896,0.00162268,0.0789747,0.00851822,0.176886,0.0519236,0.146182,0.0285985,0.0549607,0.0728704,=AVERAGE(A675:J675)
0.0562534,0.0632644,0.0983073,0.0190854,0.00642705,0.00321889,0.0639057,0.000156403,0.00405836,0.0417931,=AVERAGE(A676:J676)
0.0548058,0.0867844,0.0240579,0.0142279,0.0215323,0.00775933,0.0471985,0.0871848,0.128191,0.0616698,=AVERAGE(A677:J677)
0.073535,0.134365,0.0628146,0.00213861,0.00246668,0.00742674,0.106954,0.058979,0.0905218,0.0764321,=AVERAGE(A678:J678)
0.0466855,0.0334365,0.0021503,0.0393174,0.0357997,0.0328979,0.0695496,0.0452711,0.069964,0.0203726,=AVERAGE(A679:J679)
0.0199976,0.0327342,0.0111563,0.0863161,0.0187573,0.00802636,0.0255604,0.0150888,0.0883541,0.0118952,=AVERAGE(A680:J680)
0.0122969,0.0431962,0.0218849,0.0356677,0.0359876,0.0608382,0.086803,0.0166137,0.0346491,0.0188158,=AVERAGE(A681:J681)
0.01073,0.0269008,0.03269,0.00300884,0.0792018,0.0467403,0.0811186,0.0121496,0.0571536,0.00973034,=AVERAGE(A682:J682)
0.00901675,0.0643659,0.017875,0.00292444,0.00255227,0.00122213,0.0467088,0.0169139,0.00127125,0.0821477,=AVERAGE(A683:J683)
0.0259414,0.00587273,0.0248997,0.0463433,0.0129375,0.0466404,0.0692382,0.04842,0.00595832,0.19047,=AVERAGE(A684:J684)
0.0346229,0.0319102,0.0218484,0.0402596,0.012665,0.0766743,0.011981,0.0198097,0.0182493,0.135634,=AVERAGE(A685:J685)
0.0156407,0.0562105,0.00748777,0.00566173,0.11025,0.0104477,0.0277965,0.0389669,0.0732598,0.0425386,=AVERAGE(A686:J686)
0.00464392,0.0169613,0.0205457,0.00419235,0.0411472,0.0401797,0.0847383,0.0264382,0.0629649,0.0122826,=AVERAGE(A687:J687)
0.00335407,0.00920486,0.0108526,0.0153904,0.00663137,0.00686622,0.185187,0.0115218,0.114591,0.114535,=AVERAGE(A688:J688)
0.0313673,0.0424717,0.0878954,0.0022366,0.0221868,0.0125191,0.147855,0.0807503,0.128542,0.0504842,=AVERAGE(A689:J689)
0.00601268,0.0601978,0.113859,0.0337064,0.089818,0.0306432,0.0330725,0.0791969,0.0568248,0.000682592,=AVERAGE(A690:J690)
0.00285339,0.00882363,0.0157187,0.0366485,0.00943112,0.0421638,0.0366135,0.126822,0.078888,0.0162811,=AVERAGE(A691:J691)
0.0063436,0.00613523,0.131509,0.0322976,0.159041,0.00904274,0.00676227,0.177298,0.0786629,0.00341797,=AVERAGE(A692:J692)
0.0124409,0.0149672,0.0110502,0.0822304,0.0220923,0.0515806,0.00992441,0.0797987,0.0873321,0.127787,=AVERAGE(A693:J693)
0.00179005,0.0223556,0.0567864,0.121552,0.0280914,0.0761733,0.0244546,0.116422,0.0267341,0.25874,=AVERAGE(A694:J694)
0.0290101,0.0566605,0.0966283,0.186091,0.0604237,0.0499037,0.0513148,0.0403185,0.0337368,0.296723,=AVERAGE(A695:J695)
0.0131164,0.10379,0.100653,0.0554066,0.0837393,0.0252602,0.0181422,0.322777,0.0403166,0.0835409,=AVERAGE(A696:J696)
0.0236092,0.104248,0.0748005,0.0327446,0.0497794,0.0120511,0.0104771,0.206798,0.0355731,0.145594,=AVERAGE(A697:J697)
0.036484,0.0326514,0.0707284,0.101994,0.0563143,0.035316,0.00553322,0.0487335,0.0138118,0.0920782,=AVERAGE(A698:J698)
0.0527199,0.0197365,0.03246,0.0104165,0.0200088,0.0430255,0.0107269,0.0567905,0.071464,0.10705,=AVERAGE(A699:J699)
0.00763297,0.00159645,0.00616288,0.0998182,0.0435085,0.00267124,8.44002e-05,0.0572987,0.12138,0.0399961,=AVERAGE(A700:J700)
0.0382707,0.0178585,0.0791273,0.0521963,0.00951481,0.00597239,0.0434349,0.00128603,0.0692354,0.126562,=AVERAGE(A701:J701)
0.00644279,0.0345883,0.152252,0.0034337,0.00716615,0.0110054,0.0416808,0.0077498,0.0541401,0.131892,=AVERAGE(A702:J702)
0.0195653,0.0451772,0.182898,0.0508001,0.00816727,0.0550278,0.0358343,0.0243535,0.0157546,0.106048,=AVERAGE(A703:J703)
0.0387206,0.0940232,0.127833,0.113069,0.0449665,0.051733,0.00872588,0.0349867,0.0147774,0.250877,=AVERAGE(A704:J704)
0.0608354,0.156283,0.0102947,0.141485,0.038079,0.139857,0.00745916,0.0118303,0.0702042,0.265097,=AVERAGE(A705:J705)
0.0504377,0.166927,0.150682,0.108217,0.042788,0.0915461,0.0197039,0.0491648,0.0197811,0.209475,=AVERAGE(A706:J706)
0.0173256,0.123742,0.0973767,0.147463,0.10514,0.0390801,0.033488,0.0464058,0.0547566,0.156321,=AVERAGE(A707:J707)
0.0162921,0.00251341,0.0638442,0.0476556,0.0895032,0.000437498,0.0635877,0.0307531,0.0515749,0.0844327,=AVERAGE(A708:J708)
0.0228271,0.0327387,0.0256476,0.000409842,0.0319445,0.00687289,0.0141213,0.0249224,0.00319731,0.0018611,=AVERAGE(A709:J709)
0.0155935,0.0197401,0.067953,0.0447793,0.121823,0.0112414,0.0276887,0.0467649,0.072298,0.0163846,=AVERAGE(A710:J710)
0.0120707,0.0371037,0.088498,0.074751,0.158173,0.0135233,0.0100718,0.150256,0.164539,0.0419796,=AVERAGE(A711:J711)
0.0539839,0.0600634,0.197378,0.262251,0.125624,0.0270991,0.0284748,0.184881,0.106724,0.113123,=AVERAGE(A712:J712)
0.0175803,0.102979,0.253151,0.297836,0.182523,0.0593616,0.0132766,0.0371275,0.0655408,0.00927258,=AVERAGE(A713:J713)
0.0161026,0.0469332,0.202616,0.0856732,0.113179,0.0727674,0.0681496,0.0172532,0.0485069,0.117313,=AVERAGE(A714:J714)
0.0339847,0.0333087,0.0429947,0.109006,0.00780034,0.0548735,0.0367155,0.00656891,0.0722865,0.12035,=AVERAGE(A715:J715)
0.0103374,0.086894,0.0525942,0.108748,0.0184333,0.0317571,0.00251865,0.0187516,0.0247389,0.00636411,=AVERAGE(A716:J716)
0.0325656,0.0180278,0.028574,0.0161264,0.0273864,0.00280428,0.0923911,0.0204699,0.0897169,0.0509089,=AVERAGE(A717:J717)
0.0192382,0.0259786,0.111342,0.0258405,0.0237663,0.0413156,0.0300827,0.0290952,0.0495501,0.120684,=AVERAGE(A718:J718)
0.0168579,0.0140769,0.0944987,0.0755159,0.0468888,0.0673966,0.114118,0.0220549,0.0119157,0.0387249,=AVERAGE(A719:J719)
0.0476997,0.0478851,0.0337665,0.0690211,0.0333171,0.0109258,0.207754,0.0101581,0.0357742,0.0565871,=AVERAGE(A720:J720)
0.0758853,0.0725513,0.029958,0.00257063,0.0093627,0.102995,0.130698,0.0071044,0.180999,0.0228357,=AVERAGE(A721:J721)
0.112235,0.218009,0.167915,0.00689983,0.0126264,0.0803927,0.0324612,0.0419216,0.0636445,0.142276,=AVERAGE(A722:J722)
0.0152512,0.246277,0.157849,0.109967,0.0101414,0.0256407,0.0317605,0.0998031,0.00142837,0.207556,=AVERAGE(A723:J723)
0.0808434,0.023294,0.0206943,0.0408306,0.00285339,0.000418663,0.0107257,0.0500223,0.0532056,0.0357749,=AVERAGE(A724:J724)
0.0629141,0.0297294,0.0172071,0.0358156,0.0190659,0.0491886,0.0196695,0.0391972,0.0558982,0.0200195,=AVERAGE(A725:J725)
0.164504,0.0718509,0.0402191,0.0076561,0.0364578,0.0817161,0.0861592,0.0332775,0.0553942,0.151636,=AVERAGE(A726:J726)
0.167025,0.0871145,0.0177548,0.00778866,0.00964546,0.0889484,0.023632,0.0262191,0.000310659,0.0739403,=AVERAGE(A727:J727)
0.021271,0.0691082,0.000861406,0.0227849,0.00700212,0.0295119,0.0356264,0.0591734,0.0143616,0.00886655,=AVERAGE(A728:J728)
0.00194645,0.00839591,0.015065,0.0503154,0.0119283,0.0258958,0.0306358,0.0955724,0.161935,0.00584674,=AVERAGE(A729:J729)
0.0364306,0.00647306,0.0112076,0.0743579,0.00856376,0.0649252,0.0323765,0.134516,0.196923,0.0232043,=AVERAGE(A730:J730)
0.0463655,0.0296843,0.0327501,0.00924909,0.0550396,0.0615478,0.031157,0.0995563,0.0240961,0.0187593,=AVERAGE(A731:J731)
0.0881453,0.026741,0.211308,0.184971,0.0613354,0.085083,0.0244739,0.216031,0.0188962,0.0410359,=AVERAGE(A732:J732)
0.0730166,0.0325115,0.206018,0.191996,0.00217652,0.0238705,0.00900769,0.0788961,0.0414589,0.0771848,=AVERAGE(A733:J733)
0.0282433,0.0290861,0.00630832,0.0352253,0.0139997,0.0435112,0.0249691,0.0194255,0.10639,0.0323117,=AVERAGE(A734:J734)
0.0447321,0.00357056,0.0210595,0.0175402,0.00911117,0.0445993,0.0247035,0.176044,0.0152044,0.014945,=AVERAGE(A735:J735)
0.0382519,0.104479,0.0586063,0.0355814,0.153926,0.0428991,0.0696381,0.152594,0.0416369,0.0763787,=AVERAGE(A736:J736)
0.0221732,0.174172,0.0139425,0.00796866,0.308428,0.0962869,0.00896478,0.193571,0.0695453,0.0554125,=AVERAGE(A737:J737)
0.0238082,0.16902,0.0186934,0.00505161,0.268553,0.144704,0.0184567,0.116399,0.128446,0.0131497,=AVERAGE(A738:J738)
0.0595741,0.0736051,0.0598092,0.00587797,0.187096,0.0632488,0.0477281,0.232505,0.0540485,0.0926628,=AVERAGE(A739:J739)
0.140036,0.0179946,0.0641737,0.00355029,0.238813,0.0536669,0.0322466,0.199125,0.0838433,0.287365,=AVERAGE(A740:J740)
0.132608,0.029232,0.104003,0.0592821,0.0213132,0.220374,0.0801174,0.175468,0.0298972,0.337997,=AVERAGE(A741:J741)
0.0481498,0.0197585,0.0952602,0.140231,0.109099,0.200958,0.0665431,0.0350565,0.075344,0.240459,=AVERAGE(A742:J742)
0.00774646,0.036891,0.0940028,0.0435252,0.072228,0.0517664,0.000963926,0.0730081,0.128661,0.217817,=AVERAGE(A743:J743)
0.0249949,0.0547792,0.0534134,0.00944185,0.0756569,0.0175865,0.00577927,0.0511856,0.0748798,0.0997582,=AVERAGE(A744:J744)
0.0112932,0.00181484,0.0685787,0.00640702,0.0969429,0.00281644,0.0179987,0.0110546,0.0754338,0.00574756,=AVERAGE(A745:J745)
0.00125432,0.0186036,0.0302591,0.00922799,0.0598479,0.0205312,0.0119467,0.103267,0.0887982,0.0613612,=AVERAGE(A746:J746)
0.0228791,0.0488639,2.69413e-05,0.116181,0.30983,0.00352311,0.0563515,0.116834,0.12955,0.105502,=AVERAGE(A747:J747)
0.00693011,0.0842919,0.0850078,0.181981,0.233827,0.0293355,0.0208344,0.0725551,0.0583301,0.129405,=AVERAGE(A748:J748)
0.0428824,0.0861864,0.323607,0.0436812,0.111908,0.0250249,0.0718861,0.0917386,0.10648,0.199519,=AVERAGE(A749:J749)
0.0230019,0.00124216,0.336201,0.0246701,0.159273,0.0060029,0.0172434,0.146003,0.0779534,0.191695,=AVERAGE(A750:J750)
0.0136828,0.0197239,0.0698318,0.0398698,0.0868398,0.0314524,0.0936813,0.128144,0.112355,0.0359542,=AVERAGE(A751:J751)
0.0133138,0.0421467,0.034483,0.0503519,0.0471702,0.0126655,0.0363927,0.0159385,0.117505,0.0599758,=AVERAGE(A752:J752)
0.0205624,0.0189085,0.025707,0.0976182,0.0439134,0.0242381,0.00933552,0.0552611,0.0819401,0.0124669,=AVERAGE(A753:J753)
0.0551397,0.0345929,0.0547302,0.0843152,0.00805712,0.0196352,0.0546966,0.0223055,0.0615368,0.018271,=AVERAGE(A754:J754)
0.0351217,0.025737,0.0399616,0.039686,0.047946,0.0129614,0.060461,0.0651321,0.212629,0.00319886,=AVERAGE(A755:J755)
0.0114875,0.0290885,0.0332298,0.00397182,0.0537985,0.0322931,0.0513377,0.121009,0.105686,0.029043,=AVERAGE(A756:J756)
0.0265012,0.0141754,0.00851917,0.0234625,0.0137801,0.0109646,0.0447483,0.0647813,0.00692809,0.00490069,=AVERAGE(A757:J757)
0.000918388,0.0399809,0.00987244,0.0778217,0.0204604,0.00469851,0.00433254,0.0809188,0.0237844,0.0074122,=AVERAGE(A758:J758)
0.0160539,0.00597167,0.00839734,0.0749806,0.0259066,0.0119009,0.0425251,0.0655475,0.00679684,0.0573866,=AVERAGE(A759:J759)
0.0728106,0.0396955,0.126892,0.009799,0.173422,0.0285282,0.00918841,0.00221133,0.0267106,0.0797557,=AVERAGE(A760:J760)
0.0655805,0.0405085,0.102849,0.0221546,0.21497,0.056078,0.00257301,0.00669801,0.00941443,0.0027709,=AVERAGE(A761:J761)
0.0225987,0.125075,0.0178826,0.178176,0.0490387,0.0557265,0.0103545,0.177222,0.0655703,0.101606,=AVERAGE(A762:J762)
0.00547147,0.0928158,0.144291,0.23683,0.0285702,0.0162277,0.0239658,0.0634083,0.10847,0.0196977,=AVERAGE(A763:J763)
0.0380654,0.0117559,0.00495934,0.102727,0.0246847,0.0310457,0.0481591,0.0421583,0.0611143,0.0479042,=AVERAGE(A764:J764)
0.00909305,0.00948381,0.0372466,0.00144577,0.018827,0.0122709,0.00264168,0.0455045,0.113873,0.0086267,=AVERAGE(A765:J765)
0.0527148,0.000264168,0.101369,0.0361321,0.0885563,0.0494151,0.017138,0.0911755,0.210524,0.0340126,=AVERAGE(A766:J766)
0.00564933,0.00273848,0.0832323,0.0027256,0.0577061,0.0209,0.0239275,0.0393929,0.114975,0.0307915,=AVERAGE(A767:J767)
0.0113845,0.0173898,0.152029,0.140553,0.0773259,0.0072608,0.0856223,0.0249445,0.0325757,0.0492447,=AVERAGE(A768:J768)
0.0144744,0.0331576,0.141518,0.230343,0.104838,0.00714087,0.0208483,0.124823,0.0122782,0.045274,=AVERAGE(A769:J769)
0.0520575,0.0259857,0.0771213,0.0380275,0.0528541,0.0409815,0.0193503,0.05619,0.0593642,0.0112364,=AVERAGE(A770:J770)
0.0529909,0.0235648,0.172741,0.0432067,0.00438023,0.00468016,0.0204823,0.173142,0.0806713,0.116529,=AVERAGE(A771:J771)
0.0466063,0.0485921,0.210892,0.0191863,0.0242586,0.00702548,0.0630787,0.28649,0.0690147,0.225814,=AVERAGE(A772:J772)
0.0325148,0.0751143,0.154153,0.0509233,0.0681605,0.00110269,0.126012,0.242504,0.00773513,0.132487,=AVERAGE(A773:J773)
0.0207846,0.00274086,0.0153289,0.0340075,0.0383525,0.0744697,0.0540161,0.0547409,0.0200972,0.134781,=AVERAGE(A774:J774)
0.0201695,0.0447221,0.00211239,0.0156009,0.0438805,0.0861815,0.00139475,0.161645,0.0857707,0.0092361,=AVERAGE(A775:J775)
